village_ID,village_name
18010809,แหลมหว้า09
18010810,แหลมหว้า10
18010811,หนองป่าน
18010812,เกาะโพธิ์
18010813,หนองพังนาค13
18010814,หนองคันปลัก
18010901,นางลือ01
18010902,นางลือ02
18010903,หนองสมบัติ
18010904,วังเคียน
18010905,หนองกรด
18010906,หนองจอก
18010907,วังฉลาด
18010908,หนองแค
18010909,บึงเจริญ
18010910,ใหม่ศรัทธาราษฎร์
18010911,ห้วยเดื่อ
18010912,วังเคียนเก่า
18010913,ทรัพย์สมบูรณ์
18010914,ดอนตานนท์
18010915,เจริญทรัพย์
18015101,เมตตาร่วมใจ
18015102,หัวรอ
18015103,ศรีวิชัย
18015104,โพธิ์ประเสริฐ
18015105,หลักเมือง
18015106,สุขใจ
18015107,ศาลาปู่ปี
18015108,ท่าแจง
18015109,บางตาทอง
18015110,ร่วมใจพัฒนา
18015111,คงธรรม
18015112,ตรายางสัมพันธ์
18015113,ท่าชัย
18015114,บ้านท่าไม้
18015115,หัวยาง
18015116,วงษ์โตเก้าพัฒนา
18015117,มณเฑียรทองรุ่งเรือง
18015118,หนองหลวงพัฒนา
18020101,ท่าหาด
18020102,คุ้งสำเภา02
18020103,คุ้งสำเภา03
18020104,แหลมงิ้ว
18020201,แหลมยาง
18020202,หนองม่วง
18020203,เนินไผ่
18020204,คลองกลาง
18020205,คลองขุด
18020301,ท่าแขก
18020302,ศิลาดาน
18020303,หาดมะตูม03
18020304,หาดมะตูม04
18020305,ดอนเดื่อ
18020306,ต้นมะขาม
18020401,วัดใหญ่
18020402,ท่าฉนวน02
18020403,ท่าฉนวน03
18020404,หลั่น
18020405,หัวยาง
18020406,ดอนฉนวน
18020407,หางน้ำหนองแขม07
18020408,หางน้ำหนองแขม08
18020409,สะพานหิน
18020410,ดอนสำราญ
18020601,หัวถนน
18020602,หนองมะขาม
18020603,ไร่พัฒนา
18020604,หัวหว้า
18020605,เขาแหลม
18020701,หนองกระทุ่ม
18020702,ดอนสำโรง
18020703,หนองตาตน
18020704,ท่าอู่
18020705,อู่ตะเภา
18025201,บึงทับปลา
18025202,บ้านท้ายคลอง
18025203,ยุคใหม่ทำใหม่
18025204,หางแขยง
18025205,ดอนแตง
18025206,เจ็ดร้อยเมตร
18025207,หางน้ำสาคร
18025208,ซื่อสัตย์
18025209,พัฒนา
18025210,หัวถนน
18025211,อู่ตะเภา
18025301,มรกตพัฒนา
18025302,ตลุกโจน
18025303,สำเภาทอง
18050615,หนองสมบูรณ์
18050616,ทุ่งกระถินพัฒนา
18050701,โพธิ์งาม01
18050702,โพธิ์งาม02
18050703,ดอนกำ
18050704,ใหม่
18050705,วังโพธิ์05
18050706,วังโพธิ์06
18050707,หอมกระจุย07
18050708,หอมกระจุย08
18050801,คลองขี้เหล็ก
18050802,คลองงิ้ว
18050803,หัวโพธิ์
18050804,ตลุกบัว
18050805,ท่ารี
18050806,ท่าสตือ
18050807,ท่าไพร
18050808,วังขนุน
18055701,หมู่1บ้านวัดใหม่สรรคบุรี
18055702,ตลาดเหนือ
18055703,หน้าที่ว่าการอำเภอสรรคบุรี
18055704,วัดมหาธาตุ
18055705,บ้านหมู่ใหญ่
18060102,ดอนไร่
18060103,หันคาเหนือ
18060104,หนองหวาย
18060105,ยางต้นเดียว
18060106,หนองต่อ
18060107,หนองคร้อ
18060108,ห้วยร่วม
18060109,ดอนตูม
18060111,พวก(สวนอัมพวัน)
18060201,ฉวาก
18060202,เชี่ยน02
18060203,เชี่ยน03
18060204,ห้วยซุง
18060205,ทับนา
18060206,ดอนกอก
18060207,ไร่สวนลาว
18060208,ดอนโก
18060209,ใหม่
18060210,ดอนกระดาษ
18060211,หนองทาระกู
18060212,บางลี่
18060501,บ่อพระ
18060502,หนองตะคอง
18060503,หนองหอย
18060504,หนองอ้ายสาม
18060505,ไพรนกยูง
18060506,วังเดือนห้า
18060507,รางจิก
18060508,บ่อมะกอก
18060509,เขาไพร
18060510,ตลุกรัง
18060511,หนองกง
18060512,หนองมณฑล
18060513,วังเดือนห้า
18060601,แหลมทอง
18060602,หนองแซงตีนดง
18060603,กลางทุ่ง
18060604,ทุ่ง
18060605,หนองโสน
18060606,สระดู่
18060607,ดอนจันทร์
18060608,หนองจงอาง
18060609,ชำแระ
18060610,ชัฎฝาง
18060611,ดอนสีนวน
18060612,เด่นกระต่าย
18060613,ตลุกเทื้อม
18060614,ดอนพุทรา
18060615,เขาน้อย
18060616,หนองเต่า
18060617,หนองกาเหลือง
18060618,วังลั่นทม
18060619,ปางสีนวลใหม่
18060620,สมอบท
18060701,คลองจันทน์
18060702,หมื่นเทพ
18060703,ห้วยงู
18060704,ดอนชงโค
18060705,หนองกระเบา
18060706,ดอนซาก
18060707,ท่าแก้ว07
18060708,ท่าแก้ว08
18060709,โคกหมู
18060710,ห้วยงูพัฒนา
18060711,วังสามัคคี
18060801,คลองคต01
18060802,คลองคต02
18060803,ดอนกระโดน
18060804,ท่าบ้านหลวง04
18060805,ท่าบ้านหลวง05
18060806,ห้วยตาสี
18060807,ควาย
18060808,วังกะชาย
18060809,ถ้ำเข้
18060810,สะตือสิงห์
18060811,พราน
18060901,เด่นใหญ่
18060902,ดอนกระพี้
18060903,หนองแจง
18060904,ดอนดินแดง
18060905,บุทางรถ
18060906,หนองอ้ายกาง
18060907,สระแก้ว
18060908,หนองมะเกลือ
18060909,ดอนบ่อ
18060910,ดงมะเขือ
18060911,หนองแก
18060912,ดอนอุโลก
18061101,วังจิก01
18061103,วงเดือน
18061104,วังจิก04
18061105,หนองหวาย
18061106,ท่าโบสถ์06
18061108,ท่าฟืน
18061109,ทับใต้
18061110,ท่ากรวด
18065801,เจริญทรัพย์
18065802,เจริญสุข
18065803,ตลาดเหนือ
18065804,หัวทองพัฒนา
18065805,ท่ากฤษณา
18065806,ตลาดพัฒนา
18065807,สุพรรณหงษ์
18065808,เทิดพระเกียรติ
18065809,หมู่10พัฒนา
18065810,ท่ากฤษณา
18065811,หันคาม.1
18065812,ท่าบ้านหลวงม.10
18065901,ท่าโบสถ์พัฒนา
18065902,ร่วมใจพัฒนา
18065903,บ้านท้ายลาด
18065904,ตลาดสามง่าม
18065905,สามง่าม2
18065906,เทศบาลรุ่งเรือง
18065907,บ้านสามง่าม
18065908,ท่าโบสถ์
18065909,สามง่าม
18070101,หนองมะโมง
18070102,ทุ่งโป่ง
18070103,บ่อยายส้ม
18070104,หนองตะขบ
18070105,ดอนใหญ่
18070106,ดงสวนหมาก
18070107,ไผ่ล้อม
18070108,เขาเกล็ด
18070109,สุขสวัสดิ์
18025304,ลำมาบชุมแสง
18030201,ปากคลองมะขามเฒ่า
18030202,ท่าเรือทอง
18030203,ท่าแร่
18030204,คลองมอญ
18030205,ท่าแห
18030206,คลองปลาไหล
18030207,หนองพญา
18030208,หนองพญานอก
18030209,หนองน้อย
18030210,คลองใหญ่
18030211,ดอนหนองโพธิ์
18030301,หนองแค
18030302,หนองน้อย
18030303,โคกสุก
18030304,ดอนตาล
18030305,ดอนมะขาม
